Id,OrderId,ItemId
c9608b7d-30db-437e-ba57-3c4273ebd57f,4de09a59-26aa-4507-aa6c-daa105129056,0645994a-68aa-4372-9c01-5783f56305c2
65490beb-f1ee-4fd4-80d0-3768f92639b4,d4a36431-e5e4-48d4-a808-61e01d6cf086,5a42e5bc-1d2e-49b5-a05f-1713607fada9
6d45e5ee-80ac-4aca-ae3a-c2cd32f8a20a,93ec6b05-ec62-42ab-8228-7319ecbdc538,24f89148-85e3-4cb1-83cf-c04d46dac198
323f7c3b-8fab-46de-a197-d5bd422e422b,c7d7adcd-e91b-4592-9240-a8d43974fb79,e6caa458-b209-421e-83ed-4a15d5920283
19c6ae20-5338-4825-9730-16942b5a89ee,eef8b9f2-e6d3-44cc-9366-1f52e2266980,9d70a488-9115-49f4-b41b-696cabf5c815
3558c762-f193-4958-b119-32ed259c47d4,65b527b1-c826-4226-9a65-2e24645a48fd,85359cf7-27c5-49c0-b63c-cd623700d0eb
d6313021-1bf5-42d2-8a72-eaa363051c6c,4fbed24f-7df6-4bf9-ac55-804ee8c82573,02d3ce92-eb80-4817-ba0f-12c67cdb90ca
40fae213-acd9-4b4d-8bbd-7702fc4af605,7d3fddfe-b1e3-470d-b728-22da5e78a05f,2913732c-6f24-492d-9a5e-fc4704deb657
9bf3e1ca-0a4b-48ed-a1bb-ef372ee3ef6c,d683f4b8-f9fd-4e9c-99a5-c66e77951e80,05ba00c8-b463-4f1e-8a19-8cc03a21facd
ddd82a52-a92d-43db-a12a-c6269fc7288a,16f40832-2a85-4652-b7a5-e2adc6b099fe,f4cdf396-86c3-491c-8935-5263336d8f9e
630f00e5-76a7-495f-a6b2-47c632318829,d683f4b8-f9fd-4e9c-99a5-c66e77951e80,996ea255-d599-448e-bb10-04c580bc1e91
06aa3643-5dad-4b72-8676-de503d4695c9,c2a3c2ba-8bb5-4ee0-a209-327c2e384a13,ab82fb34-34d2-42d2-8ac6-5c3c7b49d485
dbd41000-c68d-427c-a9e5-ada4b85fb016,456406f1-8b0e-4ea0-8508-2f581737a7fc,e425819b-40ff-4e46-a14d-1f84acc2c250
5da5655b-0612-4add-99e0-0660e276dd9a,8c7a526b-e596-4ebe-aa9a-32c84a0e5bec,de33fa4f-8fca-4bdc-9d30-d83194f6fff3
1d9d8a27-1848-4c3d-84c6-2132c72f375f,78826dc1-18cd-43c6-9c1c-812902cf120d,81771114-0dd9-4804-981e-d9e0e72ca502
e2066c48-5075-4cf2-9e58-3f283320411d,b017b7bf-8474-4314-9de4-e188cfb334dc,6c585bfd-9b19-4689-b3c7-ec10c296bf48
0aeca678-6a85-4767-bb6b-63e092a1cd70,2c3f23ed-e192-4312-ba3c-880e5be4d583,4bd51529-c133-4d9d-a278-0e6ed68fcb4e
b748ea8b-ed07-4ee9-afed-857e0cfdfe74,20093b4a-6cf0-430b-b421-633d17b3f427,85359cf7-27c5-49c0-b63c-cd623700d0eb
818c8d79-14cf-4420-92dc-2612f2559327,42fb844e-9ba2-4351-b0f4-99b5edad2283,0d140fcd-5c2e-49ec-ad7f-75c55c205262
db2fc1b1-6914-4fec-b669-6e739ac9c32e,8bd1b5ef-17af-4fbd-8d1d-6f1b7ad9cee6,e604c33e-ea19-45e3-8a55-9f259b135ce7
c34e1126-7bcb-4acc-a1c8-739a33896ec0,1482a16d-549f-4337-9787-30f8a2f26aa7,c618e28e-74d8-4b6f-a7d2-ee875c4077a6
f562ed74-5d46-42cc-bd68-acf953289204,50d57aa6-3ac6-4a2a-94f7-b654f16fd449,0d140fcd-5c2e-49ec-ad7f-75c55c205262
1c6280b9-54bb-44e6-a0fc-8b0958fc10bd,38d22246-434b-4941-a268-a22eb164080f,0acd50d2-88ea-43eb-be39-91096facc8bc
a384f3e6-e988-4135-8e1b-81fb4c0a91fc,1482a16d-549f-4337-9787-30f8a2f26aa7,0645994a-68aa-4372-9c01-5783f56305c2
9440b05e-4867-4092-b0d9-0af3db625470,358a2c8a-a96b-49c9-81ad-79292fbf70bb,79baf1da-918f-44f5-8982-41b4f978c650
6c31ca01-92a8-4d75-8d20-485882cf58f0,a6bb1c82-a31c-4bc4-9617-55ff64b30a56,5ece4736-12e5-4dcd-94df-dc0fc0062ee3
3fba4ef1-20ad-406d-8a2e-a76670d96b4c,3c3611bf-3a29-48c2-8a07-f5cc6c3afa5c,f4cdf396-86c3-491c-8935-5263336d8f9e
352b18e1-036d-4876-acba-257b610bbf3f,fa5304da-5b5c-4d60-9317-20603b27109e,9ac516db-0bdb-4efa-8d28-dd24511ed733
e0dc6e59-1fe3-4719-85f6-0c686af04c40,cde2c241-ef2c-4ef2-abf9-d32cfb303371,e425819b-40ff-4e46-a14d-1f84acc2c250
949adbe9-d4f9-4fd6-a1f6-6fde98e1ccec,3c611d31-5e4d-415d-8f33-0f0bf57570c8,5f8d0602-d7f5-49b8-9541-e216045733bb
01835b40-2513-4471-855f-456cd049b8f5,02cae1ba-d3c8-4054-898e-9823fd19c1c4,f8402b68-a548-4fc8-987b-a84342652850
27f8efdf-151c-4c12-8e84-e682f75a3370,38d22246-434b-4941-a268-a22eb164080f,0d140fcd-5c2e-49ec-ad7f-75c55c205262
fa2910e1-93c3-42fd-842e-949c69f91261,b7b3c454-dbbe-47ef-95cc-91546446569f,c69ea918-2bb5-4bfa-9f0a-eec9cb605c58
0877af76-444e-4e88-ab37-1eaac1ce277d,96cf2fdd-fd31-4751-96b4-bcbc277221c0,6340e5f8-0b20-46c1-8a1c-b89b17262dc2
2970ef1e-61f0-475f-90db-904634bb9f08,13511aee-121b-49ce-9dd6-024978f9dcb1,00eccccb-8433-4316-a1ee-b6976fdb2ac7
abfea7ea-fae7-4098-9178-4958c2ea65e9,53166038-d748-40cd-9e54-997ddb7af40d,53e12b5b-6902-4a92-ae79-4b42bc3c24b0
13b2e549-a6d9-4025-bfb0-ff7fc39dc34d,8c7a526b-e596-4ebe-aa9a-32c84a0e5bec,3006f1f1-8b51-4ace-9480-322c58a727c2
c7997f97-928d-472a-84da-06169c95d82c,e7745cf2-c13a-411a-9e5d-87f16e6004fc,9d977ef1-9261-4c43-baec-4166478b524b
aab2d88e-0b9a-471c-b1c8-888a2b35e60f,96cf2fdd-fd31-4751-96b4-bcbc277221c0,869155dc-f51a-4f71-abfc-6ecd5a285bf3
56d7976b-53a4-4a03-968a-4f929975472a,02cae1ba-d3c8-4054-898e-9823fd19c1c4,79baf1da-918f-44f5-8982-41b4f978c650
50d178de-fdef-4ec0-97ee-da902ce27957,470ba5c6-c90c-4f78-bc28-b7a4ed2012ee,ed543d2b-87ba-4f21-a92b-b45d9a6dd99a
d0777705-12d0-4cd3-88f6-866501a96fe4,c126329d-f223-400c-801b-1bf5c5bf08db,840ac059-ba9b-4344-bb2d-6debbe527018
47cab2c7-f469-40a8-9151-9b22f5932c0b,a6bb1c82-a31c-4bc4-9617-55ff64b30a56,cacbc3e0-d1aa-4d17-be82-8bee9ca626ba
a734444f-5898-4e21-8bf6-95f373e8ca3a,9faec711-bc78-497c-8970-c110cf6c62b4,79baf1da-918f-44f5-8982-41b4f978c650
38cbefdc-eef2-4e7f-901c-2defb1c06c9d,34db27ab-fbb2-42f3-ba6c-4d2f077b6a63,81771114-0dd9-4804-981e-d9e0e72ca502
ecbb1c8b-e81d-4528-bcbe-662a9b972f64,78826dc1-18cd-43c6-9c1c-812902cf120d,81ed063c-4cf3-4ee4-87b4-b1fb2a185911
2002d2fb-de2e-4bc2-8479-40af357296d4,279d012d-bffc-4aa0-952c-156fdc3c1593,8098d40d-3b08-459d-aec4-a0ca400a8b2c
59589a40-e54c-46d7-a40c-3e934c2bcc1a,42fb844e-9ba2-4351-b0f4-99b5edad2283,b5bcf011-a564-41b3-ac49-1bcd8f6f1000
52fba425-9e8b-4006-bae3-d1e6d4c9ef2c,14563439-1cfd-4719-ac4a-d105a5114b9d,5a42e5bc-1d2e-49b5-a05f-1713607fada9
1fbe9f0d-1d31-42c5-acea-350ce416ef95,14563439-1cfd-4719-ac4a-d105a5114b9d,af630e05-0043-4710-9948-3a00bfe379c7
48e54bc3-cd6c-4eb4-a279-c7e1d403acf3,65b527b1-c826-4226-9a65-2e24645a48fd,f77aaa00-3e8e-4050-8473-342ad4e3988b
6e27bd7b-9b56-4afb-a641-bef85391ac25,cee924f8-ea1e-4f9e-a4b3-1ea39cb3a024,05ba00c8-b463-4f1e-8a19-8cc03a21facd
889dad71-5312-4716-92ae-ce8fa3c03c10,16f40832-2a85-4652-b7a5-e2adc6b099fe,cb87de39-3a30-4178-82d6-9a04a773199a
641b0628-7c54-4940-9b03-60ee3f2be580,7b8ad5f9-b553-4c61-8725-ed9d4e0632aa,85359cf7-27c5-49c0-b63c-cd623700d0eb
588695ee-9512-4a41-a8eb-80240709b605,3cfe2a99-54a2-4faa-92c6-bd7d3b07f0c3,e6caa458-b209-421e-83ed-4a15d5920283
9080eb1b-8bda-4596-910c-df891441a2c6,8dc121b2-48a6-4d2d-b704-6beccc6b82a9,85359cf7-27c5-49c0-b63c-cd623700d0eb
4eba20e1-c4be-4d4a-ae98-9a990f7ef6a9,86c9805d-7492-46e6-9c23-f199b72a5920,e18ab23e-9af4-44f9-b967-8b44564aedce
45f7dd85-c9e1-4992-bf63-54c572e4057f,4177579d-fef2-489a-b6dc-4f981ef13c79,79baf1da-918f-44f5-8982-41b4f978c650
be4aee09-24de-49a2-a4ec-c115d78e6f84,52146c15-25a0-4c26-aab5-bdea14c9585a,94595fc6-9cb6-453d-a2f3-881a913dc5c6
0f209747-9c6b-407d-9392-94ea5c40c4f6,470ba5c6-c90c-4f78-bc28-b7a4ed2012ee,c618e28e-74d8-4b6f-a7d2-ee875c4077a6
39b5f715-8610-4ced-8c3a-171bb30d7420,c126329d-f223-400c-801b-1bf5c5bf08db,f77aaa00-3e8e-4050-8473-342ad4e3988b
7933b51f-7d40-47c4-a0f0-1ed686c2deb6,1067fa5b-d9b0-4c33-88cf-38839f75372a,0799164e-e917-4201-83bf-f8de06c35add
6551a911-f55d-4613-8ae0-272bf69132b3,20093b4a-6cf0-430b-b421-633d17b3f427,b9265206-a9f2-41b3-ba2b-26eb9382f247
5ba124d4-3de6-4993-a34f-623419e1b742,3c3611bf-3a29-48c2-8a07-f5cc6c3afa5c,53e12b5b-6902-4a92-ae79-4b42bc3c24b0
2baac74e-7fb7-4a9b-972b-0ab7cf7b14cf,519112b5-3653-44ea-bc4e-0b1e7e7c5d48,cb87de39-3a30-4178-82d6-9a04a773199a
0e074d8e-28c3-4955-b6eb-7c28487a816a,93ec6b05-ec62-42ab-8228-7319ecbdc538,53dc7b8f-9cd5-4e2f-a2b1-575be2363939
a246c707-147c-406f-b2b4-832f0fb370b3,4177579d-fef2-489a-b6dc-4f981ef13c79,e6caa458-b209-421e-83ed-4a15d5920283
12b2198d-f5ed-4622-bc53-19c19aafc358,279d012d-bffc-4aa0-952c-156fdc3c1593,6ffa1e22-f01d-4d7d-ac70-b93c80b3660f
2209f509-58ab-4d67-92b1-c4da4845bd32,ed09151b-caf8-4c0a-86de-dd17e8eae56a,8098d40d-3b08-459d-aec4-a0ca400a8b2c
eef760c6-56f1-4ecb-ae17-e49626ceb0fc,42fb844e-9ba2-4351-b0f4-99b5edad2283,5ece4736-12e5-4dcd-94df-dc0fc0062ee3
44f30afb-b896-4113-a3b0-aabb0e3e717e,2c3f23ed-e192-4312-ba3c-880e5be4d583,cb63d536-48fb-4faa-8086-1d6d93edd0db
dec22145-7352-456d-9278-bca795f756e7,c6b83dde-23b8-4101-b574-6e0a3744442b,94595fc6-9cb6-453d-a2f3-881a913dc5c6
d47cc484-e264-45cc-a951-8840af8a4d59,20093b4a-6cf0-430b-b421-633d17b3f427,70679f86-737e-444f-9f78-df79911d4f5b
78d086f7-caec-47c7-8d3d-1adeecf6840c,f10db615-6d3d-46d3-bbf2-8acddcc37e79,b9265206-a9f2-41b3-ba2b-26eb9382f247
eb9ed027-b023-4a3d-940c-45033fa46101,7d4bcff3-f9d0-47ba-868e-d70408c1a174,5d417667-2645-40cc-b702-997f6705cb54
bec3f551-95ba-4ba9-86c7-f9d587d85b71,da02e143-9efc-4eaa-8cc6-dbbc322582c0,c4c111ab-b763-4842-a729-505eb9451981
68f2722b-7edb-455f-9d74-90f4380b4aba,d26ebe06-361b-46d1-ade7-256ee370c80c,f8402b68-a548-4fc8-987b-a84342652850
b922a8bc-d3bf-4ad5-8765-882ccb96eff4,78ee630c-83d9-4cef-b147-1750a25566de,b5bcf011-a564-41b3-ac49-1bcd8f6f1000
6866c54f-0ce3-4e76-b0e8-35d0d64cf9c3,86c9805d-7492-46e6-9c23-f199b72a5920,c4c111ab-b763-4842-a729-505eb9451981
b58b825c-e9ed-44ec-a547-fd2852c89eaa,358a2c8a-a96b-49c9-81ad-79292fbf70bb,29748a14-5bb1-43ff-90a2-e3b9db6d18e4
1f18a489-80eb-4df9-9fc5-9e3dc30d8fe9,58fa2133-b3d3-4f43-a0cf-f019ed8d7b4a,a0995366-401a-4c03-93c3-e40eb9c162b5
8616bbf6-2b8e-4da5-ace9-56f982216403,34db27ab-fbb2-42f3-ba6c-4d2f077b6a63,81771114-0dd9-4804-981e-d9e0e72ca502
bb309adc-ffe1-40da-ac41-54743f310bf0,f10db615-6d3d-46d3-bbf2-8acddcc37e79,53dc7b8f-9cd5-4e2f-a2b1-575be2363939
bdea9a30-51a7-4671-b3d9-e38a0199659c,6ff7bf94-40ce-4b20-9970-afcd7f365d93,fde4f158-4533-46e0-813f-5d10e4aa1cb1
47f90ac3-39e5-40e9-b76a-00e5949b722e,65b527b1-c826-4226-9a65-2e24645a48fd,ad0b3dcf-fc32-47c1-b056-d3f782785055
3d069cb8-88d6-4aa2-a08a-558683f29f69,2c3f23ed-e192-4312-ba3c-880e5be4d583,53e12b5b-6902-4a92-ae79-4b42bc3c24b0
29b54e29-37d2-40b2-bd35-edee9b989632,be174e71-76d4-4adc-be45-f04cd61ed2d7,ad89d0cc-bc07-4c5b-b751-fce037d04f8e
2ee74a06-8b55-4c10-b49f-6652d71b50af,8dc121b2-48a6-4d2d-b704-6beccc6b82a9,5a42e5bc-1d2e-49b5-a05f-1713607fada9
67f7fbdd-01dd-4506-8174-7430e6319414,e7e08593-ed6e-419b-95eb-add60cd6793e,9d977ef1-9261-4c43-baec-4166478b524b
e6a872b1-5f87-45a9-82e3-7e2e25500e78,13511aee-121b-49ce-9dd6-024978f9dcb1,29748a14-5bb1-43ff-90a2-e3b9db6d18e4
e1472fa0-76af-425e-85b3-5ee17c17ad9d,50d57aa6-3ac6-4a2a-94f7-b654f16fd449,c4c111ab-b763-4842-a729-505eb9451981
a3996033-ecb7-42ff-b3f3-df525c59ad44,13511aee-121b-49ce-9dd6-024978f9dcb1,cacbc3e0-d1aa-4d17-be82-8bee9ca626ba
0e7ab6f3-1087-4087-b090-4ee01adbe912,519112b5-3653-44ea-bc4e-0b1e7e7c5d48,9b5231f1-8993-4fd3-a858-3c0d3fca7cae
4f916afa-853e-436c-a6c4-9a067023eaa2,53166038-d748-40cd-9e54-997ddb7af40d,6ffa1e22-f01d-4d7d-ac70-b93c80b3660f
0e110900-adc5-4419-8fcd-e42aa919747e,7b8ad5f9-b553-4c61-8725-ed9d4e0632aa,5f8d0602-d7f5-49b8-9541-e216045733bb
90c25b00-10c7-4021-ba66-6d8bc27e1125,a6bb1c82-a31c-4bc4-9617-55ff64b30a56,fde4f158-4533-46e0-813f-5d10e4aa1cb1
66665ff7-63ed-40bd-92cf-3cc96e8074b5,14c2f949-6719-483a-8221-854b3f093b25,ad0b3dcf-fc32-47c1-b056-d3f782785055
e9c2f177-39b0-4e92-9a22-cccd3fbbad7c,38d22246-434b-4941-a268-a22eb164080f,f77aaa00-3e8e-4050-8473-342ad4e3988b
2a1181f4-4371-4ebb-8bc8-be3d9aafd44b,da2b7435-76d7-4015-b2bf-d7e82badd991,30379a2b-76ee-499b-a4e2-0171385efd41
c669eaef-4530-47ef-a6c8-4a5e981602c9,16f40832-2a85-4652-b7a5-e2adc6b099fe,0acd50d2-88ea-43eb-be39-91096facc8bc
